community_number,collective_accuracy,collective_accuracy_precision,minority_competence,majority_competence,number_of_minority,influence_minority_proportion,homophily
722, 0.73, 0.1740289095017047, 0.5635862366401881, 0.6317716619086184, 27, 0.44333333333333336, 0.626019685240058
723, 0.59, 0.19279511287643253, 0.6432705498749636, 0.678559966872405, 31, 0.51, 0.553053900569133
724, 0.58, 0.19347137966335892, 0.5681997040889691, 0.5776868032105454, 37, 0.4866666666666667, 0.6696364457928183
725, 0.68, 0.18285529135171807, 0.564059697827452, 0.6479185056484571, 31, 0.465, 0.5986603270671855
726, 0.36, 0.18815654251584524, 0.6332186713899715, 0.5638898737217595, 40, 0.49833333333333335, 0.6360982379787686
727, 0.79, 0.15966189505992423, 0.6226443980032561, 0.6801491524154382, 33, 0.4866666666666667, 0.647486572003318
729, 0.79, 0.15966189505992423, 0.6879025692468563, 0.6770328683541527, 25, 0.4216666666666667, 0.6461154310130577
728, 0.41, 0.19279511287643258, 0.660583661994027, 0.6312722773124874, 44, 0.48333333333333334, 0.6423285195398111
730, 0.64, 0.18815654251584513, 0.6934589157571979, 0.6700574688362021, 31, 0.43166666666666664, 0.5383212338021834
731, 0.72, 0.17600432929356447, 0.5751243874870526, 0.6545782202394141, 43, 0.465, 0.68568669081871
732, 0.31, 0.18129401995062866, 0.6970203946617151, 0.5774279483515926, 30, 0.3933333333333333, 0.6722447690401212
733, 0.69, 0.18129401995062877, 0.59024189791298, 0.6330971539937353, 28, 0.4766666666666667, 0.5517599135818696
734, 0.52, 0.19583953856616937, 0.6291908737960429, 0.6190119169295708, 45, 0.5016666666666667, 0.5986925015369589
735, 0.69, 0.18129401995062877, 0.6626651513969765, 0.6854368622872956, 37, 0.49666666666666665, 0.5540497361847063
736, 0.74, 0.17194146412096756, 0.6163258406935169, 0.649186099187798, 32, 0.46, 0.6361116973333116
738, 0.63, 0.18925581112386491, 0.5796658219985033, 0.618139440415513, 33, 0.44, 0.6611532093713168
737, 0.42, 0.19347137966335898, 0.6493136062267778, 0.6029306966449357, 29, 0.4766666666666667, 0.5406234263182448
739, 0.55, 0.19501395417987877, 0.6136043872027678, 0.6366343631604524, 45, 0.5066666666666667, 0.5330291121323061
740, 0.5, 0.1959963984540054, 0.5729339032881542, 0.5711769564245124, 43, 0.4766666666666667, 0.6151330497704468
741, 0.51, 0.19595719525360256, 0.676004275416515, 0.6705771544067753, 45, 0.49833333333333335, 0.670227109474916
742, 0.57, 0.19406612862136763, 0.6442876787144127, 0.6309027189719968, 42, 0.5066666666666667, 0.5746519529916237
743, 0.59, 0.19279511287643253, 0.6414172118138837, 0.6513205300966476, 34, 0.48333333333333334, 0.6314748112918684
744, 0.35, 0.18696864782181144, 0.6862503181587505, 0.6146029347966354, 41, 0.4766666666666667, 0.5068136846514711
745, 0.83, 0.14724535165497632, 0.5545759571323847, 0.6581046658074398, 39, 0.4866666666666667, 0.6190015031906567
746, 0.34, 0.18569042617903186, 0.6955292574455013, 0.6033938644345114, 27, 0.43333333333333335, 0.636399778076026
747, 0.54, 0.19536820325328486, 0.5772142811172055, 0.5861847457931096, 45, 0.48333333333333334, 0.7167128438602204
748, 0.23, 0.16496331193873742, 0.675576671140113, 0.5567726808972197, 43, 0.5033333333333333, 0.5021078903179125
749, 0.77, 0.16496331193873748, 0.5540661906831462, 0.6602935839196424, 38, 0.4816666666666667, 0.6469823074180407
750, 0.57, 0.19406612862136763, 0.695995106940382, 0.6663321337282062, 38, 0.455, 0.6698202809044582
751, 0.63, 0.18925581112386491, 0.6203544079190634, 0.6211487552132154, 26, 0.3883333333333333, 0.6859457286127704
753, 0.16, 0.14370693309667287, 0.6954669888768892, 0.5502702965037046, 38, 0.4766666666666667, 0.6207788422344309
754, 0.43, 0.19406612862136774, 0.6989388896236115, 0.6147799483087423, 35, 0.41833333333333333, 0.6529399835997319
752, 0.82, 0.1505987147268466, 0.590952496419032, 0.6749964367180983, 27, 0.44166666666666665, 0.6181685193036811
755, 0.32, 0.182855291351718, 0.6519049615227464, 0.5586892621811281, 30, 0.43666666666666665, 0.6670698491681228
756, 0.31, 0.18129401995062866, 0.6965404256537342, 0.6096675766111508, 45, 0.47833333333333333, 0.5613363652711453
757, 0.42, 0.19347137966335898, 0.6075438769897381, 0.5738054901096901, 43, 0.5016666666666667, 0.5228949935699189
758, 0.4, 0.1920364670542124, 0.6404399255390893, 0.5639006386358466, 45, 0.4766666666666667, 0.5608754833331976
759, 0.53, 0.19564328684980808, 0.6293663216917758, 0.6134823369779745, 45, 0.49, 0.6761449324196378
760, 0.37, 0.18925581112386491, 0.5934746425162202, 0.5643994278183214, 35, 0.43833333333333335, 0.6781179929312737
761, 0.61, 0.1911944615770167, 0.6495354405265426, 0.6471083138046811, 25, 0.44666666666666666, 0.5656418470375083
762, 0.54, 0.19536820325328486, 0.691944939458527, 0.6894321523803292, 45, 0.49833333333333335, 0.5275597869304927
763, 0.45, 0.19501395417987882, 0.5887474098345808, 0.5531285870345489, 45, 0.515, 0.5433653157608627
764, 0.71, 0.17787145596535958, 0.5724819450488774, 0.6442757915265194, 31, 0.4716666666666667, 0.6202867079240402
765, 0.45, 0.19501395417987882, 0.6312384118220205, 0.5798894647274335, 40, 0.48333333333333334, 0.5701922408579978
766, 0.28, 0.17600432929356435, 0.6595025363821473, 0.5862370881763047, 36, 0.49333333333333335, 0.5133048036393145
767, 0.62, 0.19026798975713555, 0.6616621849851856, 0.6634475314205033, 40, 0.4816666666666667, 0.6030558604305429
768, 0.71, 0.17787145596535958, 0.5536901372332007, 0.5796701631118635, 25, 0.38166666666666665, 0.7335546208341766
769, 0.52, 0.19583953856616937, 0.6050484971419757, 0.6174365415256025, 43, 0.5083333333333333, 0.6910492002447097
770, 0.25, 0.16973786011142578, 0.6599471663431972, 0.5853305122861391, 40, 0.52, 0.5023422979982451
771, 0.52, 0.19583953856616937, 0.678595243425348, 0.6263864660286448, 45, 0.45666666666666667, 0.6188708891911895
772, 0.8, 0.15679711876320446, 0.5718179735423524, 0.6744826792745715, 31, 0.4216666666666667, 0.6066112557497694
773, 0.45, 0.19501395417987882, 0.6939117280469311, 0.6365413595635583, 35, 0.4683333333333333, 0.5857722189455212
774, 0.33, 0.18431999840011626, 0.6687661106138866, 0.5708209873109833, 33, 0.4, 0.6935053644908369
775, 0.47, 0.19564328684980808, 0.5543943485361852, 0.5780234037523565, 42, 0.5016666666666667, 0.6449256930521767
776, 0.41, 0.19279511287643258, 0.6781985958227218, 0.6047344018339367, 39, 0.48, 0.6855274629730663
778, 0.47, 0.19564328684980808, 0.6635810397528775, 0.6484035065482527, 42, 0.5116666666666667, 0.5947588812925464
777, 0.49, 0.19595719525360256, 0.5786042167640439, 0.5673421014792185, 42, 0.4716666666666667, 0.7473320411535644
779, 0.48, 0.19583953856616937, 0.5591674153559986, 0.5777358823627431, 37, 0.44333333333333336, 0.7399423787258224
780, 0.64, 0.18815654251584513, 0.5639102135836163, 0.5969053228290055, 30, 0.4666666666666667, 0.5888922076211194
781, 0.43, 0.19406612862136774, 0.6086165837108184, 0.5560008228611771, 39, 0.49166666666666664, 0.5856388944295929
782, 0.45, 0.19501395417987882, 0.6758388400284845, 0.615388695910276, 37, 0.45166666666666666, 0.6817217320981508
783, 0.76, 0.1674135106727781, 0.6423259571000453, 0.6949602748230088, 37, 0.445, 0.6513039568789787
784, 0.45, 0.19501395417987882, 0.6803107526585533, 0.6433190625213108, 43, 0.49166666666666664, 0.5329591978397032
786, 0.63, 0.18925581112386491, 0.5700383223413343, 0.6215508501795939, 40, 0.45, 0.6448163847528737
785, 0.82, 0.1505987147268466, 0.5826928801308655, 0.6940800440003024, 38, 0.49333333333333335, 0.5500996737769742
787, 0.5, 0.1959963984540054, 0.6689902680098946, 0.634951823662747, 40, 0.49, 0.5123424949569232
788, 0.47, 0.19564328684980808, 0.5635413235303454, 0.5596376040703479, 41, 0.44166666666666665, 0.687709600519719
789, 0.85, 0.13996942518114475, 0.5644263268923039, 0.6816867085103251, 36, 0.46, 0.6488904148189459
790, 0.5, 0.1959963984540054, 0.5927163393424132, 0.6180325343121923, 37, 0.48, 0.5586808541671695
791, 0.56, 0.19458010724830355, 0.5655090089605708, 0.5599447363363264, 41, 0.4483333333333333, 0.647539006586829
792, 0.52, 0.19583953856616937, 0.6561246806658084, 0.6124463234214209, 37, 0.44666666666666666, 0.6973333696143255
794, 0.55, 0.19501395417987877, 0.6167682925939704, 0.630614083995341, 34, 0.47333333333333333, 0.5703758366273896
793, 0.64, 0.18815654251584513, 0.6322817982665142, 0.6827107523084477, 45, 0.5033333333333333, 0.5190596257376374
795, 0.51, 0.19595719525360256, 0.6556321534079397, 0.6083764633332386, 35, 0.43333333333333335, 0.6148435579757943
796, 0.56, 0.19458010724830355, 0.57392481247213, 0.5713525219211952, 35, 0.46166666666666667, 0.5762247254371207
797, 0.49, 0.19595719525360256, 0.6480585051170874, 0.6278458545333937, 44, 0.45166666666666666, 0.6942380331304759
798, 0.58, 0.19347137966335892, 0.5988350365531826, 0.5649216846890235, 28, 0.38166666666666665, 0.6596474477066127
799, 0.61, 0.1911944615770167, 0.6435537670465961, 0.63549935357825, 30, 0.4083333333333333, 0.7319012934730795
800, 0.83, 0.14724535165497632, 0.6765407444201108, 0.69028194119042, 26, 0.37666666666666665, 0.7164636060102385
802, 0.66, 0.18569042617903198, 0.6395734883999238, 0.6754114003605898, 39, 0.4683333333333333, 0.6770570082287437
801, 0.56, 0.19458010724830355, 0.6169827547765758, 0.553718165045038, 26, 0.39166666666666666, 0.7422529328019574
803, 0.12, 0.12738258145685377, 0.6928002946842525, 0.5651858706147406, 44, 0.5133333333333333, 0.5694323703947325
804, 0.73, 0.1740289095017047, 0.5835573150162073, 0.6407817221760217, 30, 0.4716666666666667, 0.5632461124842574
805, 0.41, 0.19279511287643258, 0.6340074560730774, 0.5845784298198814, 42, 0.5083333333333333, 0.6557131481286878
806, 0.28, 0.17600432929356435, 0.668555691211849, 0.5594953043474644, 44, 0.455, 0.6477921760566856
807, 0.62, 0.19026798975713555, 0.5589774724940519, 0.589120405672475, 40, 0.5066666666666667, 0.6007590673151246
808, 0.66, 0.18569042617903198, 0.5648492347861727, 0.5984535599012947, 39, 0.4816666666666667, 0.6563000407502972
809, 0.34, 0.18569042617903186, 0.6562869831386001, 0.5910141725647018, 42, 0.5, 0.5805026466046017
810, 0.3, 0.1796336663708412, 0.6210341012933002, 0.55777714770172, 30, 0.5066666666666667, 0.5248251394348313
811, 0.8, 0.15679711876320446, 0.5598636033978239, 0.6615888999865257, 39, 0.49166666666666664, 0.6066594779635117
812, 0.7, 0.1796336663708411, 0.5878681253334734, 0.6492765644470084, 45, 0.49833333333333335, 0.5742826492175115
813, 0.25, 0.16973786011142578, 0.6879700554562651, 0.6108824615883669, 44, 0.5066666666666667, 0.5529198903050031
814, 0.76, 0.1674135106727781, 0.6656682156326166, 0.6981606069713211, 26, 0.43166666666666664, 0.6306280690311888
815, 0.88, 0.12738258145685388, 0.560487914578776, 0.6634033943941232, 41, 0.455, 0.6654824235377685
816, 0.55, 0.19501395417987877, 0.5698724719772728, 0.5558509045405846, 36, 0.485, 0.6261793640268744
817, 0.3, 0.1796336663708412, 0.6533795370589471, 0.5577575740366254, 41, 0.48333333333333334, 0.5932408880560296
818, 0.55, 0.19501395417987877, 0.5776709914378857, 0.5665417598568564, 40, 0.48833333333333334, 0.671388950059683
819, 0.27, 0.17402890950170466, 0.6736392845962985, 0.6063490623363806, 40, 0.48, 0.5926122840004587
820, 0.37, 0.18925581112386491, 0.6115461725709876, 0.5607656161582218, 33, 0.455, 0.6109917041737228
821, 0.87, 0.13182852386649957, 0.5800110711930101, 0.6930793007341748, 29, 0.45166666666666666, 0.5739085700964864
822, 0.55, 0.19501395417987877, 0.6292084021125693, 0.6339672737516475, 37, 0.475, 0.544783433452077
823, 0.37, 0.18925581112386491, 0.6358693322131429, 0.6064144847372779, 44, 0.49833333333333335, 0.6990589431839296
824, 0.76, 0.1674135106727781, 0.5803540760178457, 0.6367861852961096, 36, 0.4483333333333333, 0.6233250075110134
825, 0.45, 0.19501395417987882, 0.688608936262315, 0.6381109907152884, 32, 0.41, 0.7195592859746319
826, 0.68, 0.18285529135171807, 0.604925681140776, 0.663382377057942, 30, 0.435, 0.6788418096131319
827, 0.69, 0.18129401995062877, 0.5716744457017091, 0.6496875024108242, 41, 0.4716666666666667, 0.622723063453948
828, 0.38, 0.19026798975713555, 0.6141170132676796, 0.5692276326459035, 39, 0.5183333333333333, 0.6168430557200348
829, 0.64, 0.18815654251584513, 0.5907177897014968, 0.6127944930447868, 34, 0.47833333333333333, 0.5849929499952745
830, 0.42, 0.19347137966335898, 0.6034885795505242, 0.5779592263710127, 29, 0.475, 0.624977811090899
831, 0.66, 0.18569042617903198, 0.5761911037680333, 0.6173980019704065, 35, 0.47, 0.5809179860797018
832, 0.72, 0.17600432929356447, 0.5883058277953707, 0.6149429544778067, 26, 0.4116666666666667, 0.6677707513407047
833, 0.72, 0.17600432929356447, 0.6042066597447816, 0.6320615038937646, 37, 0.4633333333333333, 0.5391288238420389
834, 0.66, 0.18569042617903198, 0.6682415215788974, 0.6950330617704981, 35, 0.47333333333333333, 0.5745040024364593
835, 0.47, 0.19564328684980808, 0.6848778069457169, 0.5912374074869746, 27, 0.4066666666666667, 0.7034899416329664
836, 0.79, 0.15966189505992423, 0.6399980090370313, 0.6926009163411321, 29, 0.42333333333333334, 0.7137479092432834
837, 0.64, 0.18815654251584513, 0.6102725513735089, 0.6536285229520815, 42, 0.49, 0.6161093996354651
838, 0.32, 0.182855291351718, 0.6630517387791393, 0.5775218375650724, 25, 0.44666666666666666, 0.6314908720311443
839, 0.79, 0.15966189505992423, 0.5661277250658313, 0.6462131075326404, 28, 0.43666666666666665, 0.6790848116020146
841, 0.56, 0.19458010724830355, 0.6377344873916662, 0.6394194796015058, 39, 0.48, 0.5995538154962392
840, 0.4, 0.1920364670542124, 0.6869821988471738, 0.6154187949560614, 28, 0.5033333333333333, 0.5074307085289996
842, 0.78, 0.1623815671350799, 0.6083058303807605, 0.6585696594307873, 26, 0.4116666666666667, 0.6690194395136116
843, 0.76, 0.1674135106727781, 0.5788643212298382, 0.6494249682590472, 43, 0.45666666666666667, 0.6652503605875676
844, 0.78, 0.1623815671350799, 0.5703507599380164, 0.6815132360969558, 41, 0.4683333333333333, 0.6351976259954972
845, 0.73, 0.1740289095017047, 0.6407877296749902, 0.649948612697919, 39, 0.46, 0.6718527052718138
847, 0.78, 0.1623815671350799, 0.6279050230721279, 0.6694886703804539, 28, 0.42333333333333334, 0.6294894418105434
846, 0.65, 0.18696864782181133, 0.5545251472568643, 0.5938351332957343, 35, 0.44, 0.7029159659002907
849, 0.54, 0.19536820325328486, 0.5693897385797465, 0.5639456856780551, 27, 0.4066666666666667, 0.6620499167336632
850, 0.5, 0.1959963984540054, 0.605625895521719, 0.5628716887452214, 33, 0.4216666666666667, 0.6522894983186708
848, 0.73, 0.1740289095017047, 0.6988110083602543, 0.6837367403997738, 25, 0.37666666666666665, 0.6896054831166438
851, 0.54, 0.19536820325328486, 0.6579973498718333, 0.6142559037630924, 33, 0.43666666666666665, 0.6952906126943793
852, 0.22, 0.16238156713507995, 0.6620637015965861, 0.5615462376888959, 44, 0.4866666666666667, 0.6074438668870656
853, 0.69, 0.18129401995062877, 0.5670594877385535, 0.6435899324974694, 36, 0.5116666666666667, 0.5305204017497873
854, 0.49, 0.19595719525360256, 0.566529976186546, 0.5779395044576529, 40, 0.5283333333333333, 0.5030893768046545
855, 0.61, 0.1911944615770167, 0.5881879904320225, 0.5950889157999444, 42, 0.44166666666666665, 0.6331202483715654
856, 0.55, 0.19501395417987877, 0.5902070587215518, 0.6291038314048044, 43, 0.5116666666666667, 0.7173279906115245
858, 0.46, 0.19536820325328497, 0.6587260290104595, 0.6058492601309625, 37, 0.445, 0.7360553898765007
859, 0.54, 0.19536820325328486, 0.5774966882227633, 0.6215594475928581, 32, 0.49333333333333335, 0.5384889739880058
860, 0.52, 0.19583953856616937, 0.5922519252795079, 0.611496076130195, 38, 0.485, 0.6525467957646616
861, 0.92, 0.10634497998553338, 0.5578475818801545, 0.6989188745702977, 28, 0.43166666666666664, 0.6277867988865108
862, 0.83, 0.14724535165497632, 0.5550522113268348, 0.6788620203283527, 37, 0.425, 0.5699177192558061
863, 0.74, 0.17194146412096756, 0.5710864490030847, 0.6264409682357672, 35, 0.415, 0.6972548324473168
865, 0.51, 0.19595719525360256, 0.6184492985104573, 0.5923585488081234, 44, 0.4766666666666667, 0.6396496742147786
866, 0.74, 0.17194146412096756, 0.5974654487109586, 0.6551519683539537, 43, 0.485, 0.531526674247025
867, 0.36, 0.18815654251584524, 0.6400162733411758, 0.5637804710079073, 31, 0.4266666666666667, 0.6879586331602667
864, 0.35, 0.18696864782181144, 0.6230210105101948, 0.5501450727531288, 40, 0.4766666666666667, 0.5404553700268789
868, 0.4, 0.1920364670542124, 0.6632395289284287, 0.6073436592116941, 34, 0.455, 0.6228215633035988
869, 0.73, 0.1740289095017047, 0.5732438898715077, 0.6287455445806387, 44, 0.48333333333333334, 0.6986226486775573
870, 0.57, 0.19406612862136763, 0.5523069567862284, 0.5706673556749209, 33, 0.485, 0.6709541286429537
873, 0.7, 0.1796336663708411, 0.6495448046985082, 0.6738450907671858, 26, 0.43833333333333335, 0.6881028879356685
872, 0.6, 0.1920364670542125, 0.6681762082102152, 0.6210312536700404, 27, 0.3883333333333333, 0.7428139876077255
871, 0.67, 0.18431999840011626, 0.654437759048778, 0.6850019286853379, 27, 0.44166666666666665, 0.5834148619421083
874, 0.5, 0.1959963984540054, 0.6953263744695263, 0.6251147554987968, 35, 0.4216666666666667, 0.6559129526201859
875, 0.51, 0.19595719525360256, 0.6527976763475107, 0.6637784707148424, 41, 0.5183333333333333, 0.541022079509202
877, 0.63, 0.18925581112386491, 0.5961561925188524, 0.6120420124552536, 29, 0.5183333333333333, 0.5314885099714912
876, 0.87, 0.13182852386649957, 0.5584542843136543, 0.674350712838421, 33, 0.43666666666666665, 0.6336273414037953
878, 0.76, 0.1674135106727781, 0.5909990077670798, 0.6633016112311872, 29, 0.47833333333333333, 0.5378572712734896
880, 0.31, 0.18129401995062866, 0.6150501166758314, 0.5552649237789734, 36, 0.49, 0.6521257033202952
879, 0.73, 0.1740289095017047, 0.6381812696258692, 0.6833086235530409, 30, 0.4483333333333333, 0.6386523211513444
881, 0.67, 0.18431999840011626, 0.5821487445052689, 0.6270331165998471, 35, 0.475, 0.5369767882913263
883, 0.87, 0.13182852386649957, 0.6145585720729589, 0.6973882497910141, 27, 0.445, 0.6051308808073731
882, 0.66, 0.18569042617903198, 0.6526065686614845, 0.6910275586606245, 27, 0.4216666666666667, 0.5801485042745979
884, 0.36, 0.18815654251584524, 0.6617823276962047, 0.6166763624712982, 45, 0.4683333333333333, 0.6481452144228312
885, 0.7, 0.1796336663708411, 0.6823599040726898, 0.6855034354496901, 32, 0.46, 0.5072768124897662
886, 0.69, 0.18129401995062877, 0.5729471526088902, 0.6109198397301627, 34, 0.425, 0.714638544520091
887, 0.43, 0.19406612862136774, 0.6630997056169188, 0.5842646101574474, 35, 0.45166666666666666, 0.5969706711591336
888, 0.8, 0.15679711876320446, 0.599143267968105, 0.6509443131793169, 29, 0.39666666666666667, 0.711684433847627
889, 0.74, 0.17194146412096756, 0.6437151235645294, 0.6857846213592027, 37, 0.47333333333333333, 0.5386053915282347
890, 0.39, 0.1911944615770167, 0.6907590799877462, 0.6565033870492123, 30, 0.465, 0.524537534857412
891, 0.42, 0.19347137966335898, 0.6639153229226525, 0.6084776022241982, 42, 0.45666666666666667, 0.5831696477230213
892, 0.6, 0.1920364670542125, 0.5501180973147051, 0.5976348422981691, 29, 0.44333333333333336, 0.5972472312670982
893, 0.76, 0.1674135106727781, 0.5809751631636969, 0.6566039060177737, 27, 0.4666666666666667, 0.6233317049857952
894, 0.31, 0.18129401995062866, 0.6806040258952575, 0.6037832368694869, 36, 0.46166666666666667, 0.5540734273020305
895, 0.61, 0.1911944615770167, 0.6360002730315986, 0.637849784840244, 32, 0.455, 0.5808657604033446
897, 0.72, 0.17600432929356447, 0.634110450211079, 0.6991784068056934, 42, 0.47333333333333333, 0.6677530705502792
896, 0.67, 0.18431999840011626, 0.6155484163946924, 0.6297026025799828, 37, 0.4583333333333333, 0.6393202175293162
899, 0.29, 0.17787145596535947, 0.6840158739870987, 0.5875802219731128, 34, 0.4866666666666667, 0.5723961586721378
898, 0.54, 0.19536820325328486, 0.6681773428578667, 0.6813353480351487, 41, 0.4666666666666667, 0.713035892478641
900, 0.53, 0.19564328684980808, 0.625124977642406, 0.6084129496310133, 38, 0.45166666666666666, 0.7015183347752276
901, 0.31, 0.18129401995062866, 0.6410647981682985, 0.5994295456243511, 36, 0.5133333333333333, 0.5476365558602733
902, 0.7, 0.1796336663708411, 0.6410006328372084, 0.6479786267596706, 26, 0.40166666666666667, 0.6437945184852334
903, 0.93, 0.10001579259840665, 0.5520314129435556, 0.6955310087983944, 36, 0.41, 0.7136712905930962
904, 0.62, 0.19026798975713555, 0.5862735114600617, 0.6339846012223905, 40, 0.5083333333333333, 0.642147237920335
905, 0.86, 0.1360164169520095, 0.5606981469026135, 0.6905729867236365, 41, 0.485, 0.5586277802100676
907, 0.8, 0.15679711876320446, 0.5741888434564304, 0.669920723041777, 44, 0.4683333333333333, 0.7124921158238127
906, 0.73, 0.1740289095017047, 0.5924483917995267, 0.6470920545521068, 38, 0.4583333333333333, 0.6739855938756908
908, 0.35, 0.18696864782181144, 0.664645492796001, 0.5647850217216062, 29, 0.43333333333333335, 0.5731045386662521
909, 0.53, 0.19564328684980808, 0.5795041708945255, 0.5993819440508085, 27, 0.4683333333333333, 0.5763730579435864
910, 0.61, 0.1911944615770167, 0.6505565717223377, 0.6381797150544221, 32, 0.44166666666666665, 0.6423254937232421
911, 0.57, 0.19406612862136763, 0.6408822098001405, 0.6089909798228198, 26, 0.41333333333333333, 0.6867716642045535
912, 0.64, 0.18815654251584513, 0.6305057061417375, 0.6511105038458563, 36, 0.45, 0.7430849197708691
913, 0.6, 0.1920364670542125, 0.5546812002749874, 0.5644904470115475, 38, 0.47833333333333333, 0.5244639442342625
914, 0.72, 0.17600432929356447, 0.5667899255674044, 0.602802100971691, 40, 0.4683333333333333, 0.6033742191429253
915, 0.27, 0.17402890950170466, 0.6898266051935583, 0.5623676300388076, 39, 0.45166666666666666, 0.6621670992247057
917, 0.63, 0.18925581112386491, 0.5557501587214922, 0.5816993958497558, 26, 0.41833333333333333, 0.6588571213773902
918, 0.59, 0.19279511287643253, 0.624906870520404, 0.6855109985838915, 41, 0.515, 0.6119639304410244
919, 0.56, 0.19458010724830355, 0.6825979301115251, 0.655933576028626, 30, 0.46, 0.6086114797415413
920, 0.52, 0.19583953856616937, 0.5853757811856627, 0.5529355750046994, 43, 0.4816666666666667, 0.5322903657280822
921, 0.64, 0.18815654251584513, 0.6221714949567096, 0.6566432159553823, 29, 0.49666666666666665, 0.5062666349580901
922, 0.61, 0.1911944615770167, 0.6079541536846438, 0.6185926995295816, 42, 0.44333333333333336, 0.7205439066092088
923, 0.54, 0.19536820325328486, 0.6748248050306812, 0.6666524432557637, 43, 0.495, 0.5714931791105232
925, 0.33, 0.18431999840011626, 0.647274595011523, 0.5704952895227609, 30, 0.495, 0.5523563977927153
924, 0.41, 0.19279511287643258, 0.6818648224004624, 0.6382339141211996, 37, 0.49666666666666665, 0.5423486344573326
926, 0.79, 0.15966189505992423, 0.5905548545931634, 0.6647162119063318, 31, 0.42833333333333334, 0.7412551476578294
928, 0.54, 0.19536820325328486, 0.6620702074611503, 0.634842300241113, 32, 0.48333333333333334, 0.5196032090387636
927, 0.59, 0.19279511287643253, 0.5732293398375267, 0.596719325066202, 29, 0.4483333333333333, 0.6451525251217545
929, 0.41, 0.19279511287643258, 0.687601657194445, 0.6431097950366182, 32, 0.5116666666666667, 0.5079475724859621
930, 0.35, 0.18696864782181144, 0.692363627631639, 0.6280766178559637, 42, 0.5066666666666667, 0.5476759352702641
931, 0.78, 0.1623815671350799, 0.6242171485421727, 0.67030071864248, 35, 0.44333333333333336, 0.7161856120667943
933, 0.69, 0.18129401995062877, 0.5976629420944499, 0.644467046574212, 31, 0.505, 0.5212119708430732
932, 0.48, 0.19583953856616937, 0.6695422517533227, 0.6256234358956514, 27, 0.46, 0.5006855024242611
934, 0.36, 0.18815654251584524, 0.6246450255750992, 0.5712866164983964, 44, 0.4583333333333333, 0.7165783405118837
935, 0.49, 0.19595719525360256, 0.5815103291237916, 0.5606435263646901, 30, 0.4866666666666667, 0.51157754944190869
937, 0.34, 0.18569042617903186, 0.6416405297636919, 0.5593620145403372, 31, 0.4266666666666667, 0.6912018890439555
938, 0.79, 0.15966189505992423, 0.6091445140167686, 0.6913865451096444, 36, 0.4666666666666667, 0.638210052210191
939, 0.43, 0.19406612862136774, 0.6991360064016465, 0.6201838576381477, 39, 0.44, 0.6536485643050889
940, 0.39, 0.1911944615770167, 0.6334923179886373, 0.5611415212509401, 31, 0.44666666666666666, 0.5713883288502826
941, 0.59, 0.19279511287643253, 0.6927516879620579, 0.6260494712733355, 26, 0.38166666666666665, 0.7276974489648884
942, 0.41, 0.19279511287643258, 0.6197805439973477, 0.5686824701322675, 42, 0.4766666666666667, 0.649035498956322
945, 0.4, 0.1920364670542124, 0.6411120550790032, 0.615297200351319, 43, 0.4816666666666667, 0.5513490713186872
944, 0.67, 0.18431999840011626, 0.5664122545175739, 0.6174041207619708, 36, 0.4683333333333333, 0.5771667143684877
943, 0.68, 0.18285529135171807, 0.6518688617701798, 0.6563721972939733, 31, 0.43833333333333335, 0.621805722838987
946, 0.68, 0.18285529135171807, 0.645014570010972, 0.6892260579519055, 42, 0.4816666666666667, 0.5475149533063626
947, 0.82, 0.1505987147268466, 0.5700329463182707, 0.6995706121765684, 41, 0.51, 0.5453826032077047
948, 0.51, 0.19595719525360256, 0.56052404955163, 0.5586926486095578, 35, 0.4483333333333333, 0.6944986964679492
949, 0.53, 0.19564328684980808, 0.6444651059556705, 0.6307240591843044, 34, 0.49333333333333335, 0.5323768421323868
950, 0.74, 0.17194146412096756, 0.557758287602265, 0.6284658106213277, 26, 0.47, 0.5981076135462345
952, 0.5, 0.1959963984540054, 0.575622313482328, 0.5598823957755876, 39, 0.4666666666666667, 0.5923788706626243
953, 0.55, 0.19501395417987877, 0.5796355461238302, 0.5876557846625312, 36, 0.4483333333333333, 0.7151539482132144
954, 0.29, 0.17787145596535947, 0.6493378842712819, 0.5536760685738423, 28, 0.3933333333333333, 0.7398216185373215
955, 0.64, 0.18815654251584513, 0.5848953590749157, 0.5887837705452986, 32, 0.505, 0.5289048948439793
956, 0.33, 0.18431999840011626, 0.680012923227232, 0.6032167877192546, 37, 0.4666666666666667, 0.7311202458564123
957, 0.4, 0.1920364670542124, 0.659420213900237, 0.6338768934821972, 40, 0.49833333333333335, 0.5518424070592227
958, 0.83, 0.14724535165497632, 0.6078922085983719, 0.6944890864730954, 36, 0.4583333333333333, 0.6721995121199628
960, 0.52, 0.19583953856616937, 0.5919732698712645, 0.5665684135861123, 29, 0.5333333333333333, 0.508310388445814
959, 0.53, 0.19564328684980808, 0.647278299362111, 0.5866633406410003, 27, 0.4116666666666667, 0.6713520602194352
961, 0.27, 0.17402890950170466, 0.6911423195597636, 0.5630371990361321, 26, 0.42, 0.6350130876621198
962, 0.73, 0.1740289095017047, 0.6454643997205447, 0.6926704867745181, 30, 0.45666666666666667, 0.631814742265083
963, 0.85, 0.13996942518114475, 0.5694086313268298, 0.6842490685913069, 34, 0.4533333333333333, 0.6921410468410677
